,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev
1317,1002020801,Νερόμυλοι,78,78,116,123,120,111,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Νερομύλων,Νερόμυλοι,οι,οι,41.02318,22.18752,235.0
1318,1002020802,Πρόδρομος,88,90,169,186,159,157,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Νερομύλων,Πρόδρομος,ο,ο,41.02977,22.19062,
1319,1002020901,Νότια,309,306,369,388,352,367,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Νοτίας,Νότια,η,η,41.10287,22.20963,616.0
1320,1002020902,Αετοχώρι,25,24,60,62,66,69,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Νοτίας,Αετοχώριον,το,το,41.09507,22.17526,
1321,1002021001,Περίκλεια,341,337,384,382,345,354,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Περικλείας,Περίκλεια,η,η,41.10093,22.26559,582.0
1322,1002021002,Λαγκαδιά,82,82,90,89,93,90,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Περικλείας,Λαγκαδιά,η,η,41.10987,22.26906,
1323,1002021101,Φιλώτεια,543,541,630,639,659,677,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Φιλωτείας,Φιλώτεια,η,η,41.03436,22.15207,190.0
1324,1002021201,Φούστανη,454,451,492,542,533,583,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Φούστανης,Φούστανη,η,η,41.05492,22.1763,280.0
1325,1002021301,Χρυσή,281,275,370,395,410,461,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΑΛΜΩΠΙΑΣ,ΕΞΑΠΛΑΤΑΝΟΥ,Χρυσής,Χρυσή,η,η,40.94501,22.11628,120.0
1326,1003010101,Γιαννιτσά,29789,29647,27639,27252,23578,23317,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Γιαννιτσά,τα,τα,,,
1327,1003010102,Αρχοτικό,218,214,223,231,214,213,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Αρχοντικόν,το,το,,,
1328,1003010103,Ασβεσταρειό,4,4,16,35,3,3,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Ασβεσταρειόν,το,το,,,
1329,1003010104,Δαμιανό,396,395,371,381,409,409,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Δαμιανόν,το,το,40.82868,22.4492,
1330,1003010105,Ελευθεροχώρι,183,182,95,93,27,27,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Ελευθεροχώριον,το,το,40.88307,22.3747,
1331,1003010106,Λεπτοκαρυά,187,187,207,215,201,204,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Λεπτοκαρυά,η,η,40.86154,22.46201,
1332,1003010107,Μεσιανό,346,341,334,341,287,301,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Μεσιανόν,το,το,40.77967,22.4783,
1333,1003010108,Παραλίμνη,860,845,805,816,885,918,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Γιαννιτσών,Παραλίμνη,η,η,40.75113,22.4541,
1334,1003010201,Αμπελείες,1159,1159,1082,1095,1132,1162,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Αμπελειών,Αμπελείαι,αι,οι,,,
1335,1003010301,Μελίσσι,1087,1088,1010,983,856,879,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΓΙΑΝΝΙΤΣΩΝ,Μελισσίου,Μελίσσιον,το,το,,,
1336,1003020101,Κρύα Βρύση,5214,5160,6420,6535,5655,5767,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΡΥΑΣ ΒΡΥΣΗΣ,Κρύας Βρύσης,Κρύα Βρύση,η,η,40.68738,22.30516,
1337,1003020201,Άγιος Λουκάς,1013,1010,1524,1555,1258,1290,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΡΥΑΣ ΒΡΥΣΗΣ,Αγίου Λουκά,Άγιος Λουκάς,ο,ο,40.71799,22.29545,
1338,1003020301,Ακρολίμνη,1100,1092,1335,1340,1179,1192,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΡΥΑΣ ΒΡΥΣΗΣ,Ακρολίμνης,Ακρολίμνη,η,η,40.6802,22.2645,
1339,1003020401,Εσώβαλτα,862,862,951,989,928,988,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΡΥΑΣ ΒΡΥΣΗΣ,Εσωβάλτων,Εσώβαλτα,τα,τα,40.70733,22.26385,
1340,1003020402,Σταυροδρόμι,486,488,550,556,562,581,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΡΥΑΣ ΒΡΥΣΗΣ,Εσωβάλτων,Σταυροδρόμιον,το,το,40.71161,22.21694,
1341,1003030101,Νέος Μυλότοπος,1983,1974,2564,2605,1998,2071,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Μυλοτόπου,Νέος Μυλότοπος,ο,ο,40.81872,22.35489,
1342,1003030102,Κρώμνη,8,8,15,14,0,0,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Μυλοτόπου,Κρώμνη,η,η,40.90355,22.33157,
1343,1003030201,Αξός,1197,1186,1434,1442,1993,1976,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Αξού,Αξός,η,η,40.80223,22.36158,
1344,1003030202,Ποτοχώρι,48,46,58,58,62,62,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Αξού,Ποντοχώριον,το,το,,,
1345,1003030301,Αραβησσός,1398,1408,1451,1514,1458,1512,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Αραβησσού,Αραβησσός,η,η,40.84352,22.30178,
1346,1003030401,Αχλαδοχώρι,404,404,411,417,479,501,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Αχλαδοχωρίου,Αχλαδοχώριον,το,το,40.83703,22.34227,
1347,1003030501,Λάκκα,372,369,407,401,417,430,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Λάκκας,Λάκκα,η,η,40.85665,22.2435,
1348,1003030601,Παλαιός Μυλότοπος,720,716,818,831,790,819,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Παλαιού Μυλοτόπου,Παλαιός Μυλότοπος,ο,ο,40.80318,22.32615,
1349,1003030701,Πλαγιάρι,349,341,351,363,333,373,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΚΥΡΡΟΥ,Πλαγιαρίου,Πλαγιάριον,το,το,40.85164,22.27853,
1350,1003040101,Γαλατάδες,1858,1851,2060,2339,1942,2039,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Γαλατάδων,Γαλατάδες,οι,οι,40.7559,22.28062,
1351,1003040201,Άγιος Γεώργιος,232,233,308,359,309,321,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Αγίου Γεωργίου,Άγιος Γεώργιος,ο,ο,40.76413,22.25323,
1352,1003040301,Δροσερό,457,456,499,496,579,558,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Δροσερού,Δροσερόν,το,το,40.82291,22.24816,
1353,1003040401,Καρυώτισσα,1779,1810,1976,1999,2025,2087,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Καρυωτίσσης,Καρυώτισσα,η,η,40.76915,22.31331,
1354,1003040501,Λιπαρό,368,371,425,478,508,550,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Λιπαρού,Λιπαρόν,το,το,,,
1355,1003040601,Παλαίφυτο,1388,1399,1441,1468,1372,1446,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Παλαιφύτου,Παλαίφυτον,το,το,40.78283,22.27388,
1356,1003040701,Τριφύλλι,481,479,476,531,520,543,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Τριφυλλίου,Τριφύλλιον,το,το,40.79084,22.26373,
1357,1003040702,Γυψοχώρι,378,375,434,470,406,428,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,Τριφυλλίου,Γυψοχώριον,το,το,40.80779,22.25985,
1358,1003050101,Πέλλα,2398,2383,2455,2450,2318,2374,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Πέλλης,Πέλλα,η,η,,,
1359,1003050201,Αγροσυκέα,280,283,331,384,416,429,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Αγροσυκέας,Αγροσυκέα,η,η,,,
1360,1003050301,Άθυρα,1524,1518,1678,1693,1587,1613,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Αθύρων,Άθυρα,τα,τα,40.82615,22.59279,
1361,1003050401,Δυτικό,454,452,454,477,479,476,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Δυτικού,Δυτικόν,το,το,40.85806,22.52994,
1362,1003050501,Νέα Πέλλα,1510,1515,1586,1606,1619,1631,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Νέας Πέλλης,Νέα Πέλλα,η,η,40.76516,22.49173,
1363,1003050601,Ραχώνα,586,590,613,626,644,691,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Ραχώνας,Ραχώνα,η,η,40.81211,22.53853,
1364,1003050602,Λιβαδίτσα,46,46,40,59,50,79,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,Ραχώνας,Λιβαδίτσα,η,η,40.80909,22.55793,
1365,1004010101,Σκύδρα,5406,5373,5228,5081,4610,4562,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Σκύδρας,Σκύδρα,η,η,,,
1366,1004010201,Αρσένι,1396,1392,1382,1409,1413,1459,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Αρσενίου,Αρσένιον,το,το,40.71412,22.15923,
1367,1004010301,Άσπρο,808,813,788,794,818,851,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Άσπρου,Άσπρον,το,το,40.73566,22.21512,
1368,1004010401,Δάφνη,679,671,646,667,638,700,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Δάφνης,Δάφνη,η,η,40.77038,22.23378,
1369,1004010501,Καλύβια,1095,1087,1175,1186,1324,1344,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Καλυβίων,Καλύβια,τα,τα,40.75508,22.21753,
1370,1004010601,Λιποχώρι,1031,1033,1030,1032,1036,1074,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Λιποχωρίου,Λιποχώριο,το,το,40.75754,22.17962,
1371,1004010701,Μαυροβούνι,1006,1010,999,1021,1048,1067,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Μαυροβουνίου,Μαυροβούνιον,το,το,40.78243,22.15629,
1372,1004010801,Νέα Ζωή,151,147,176,201,185,189,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Νέας Ζωής,Νέα Ζωή,η,η,40.85354,22.10398,
1373,1004010901,Πετραία,918,929,907,921,852,871,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Πετραίας,Πετραία,η,η,40.7202,22.14439,
1374,1004010902,Λουτροχώρι,458,460,445,466,464,483,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Πετραίας,Λουτροχώριον,το,το,40.72377,22.1088,
1375,1004010903,Πλεύρωμα,261,263,290,294,268,276,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Πετραίας,Πλεύρωμα,το,το,,,
1376,1004011001,Ριζό,1012,1010,1083,1081,985,1013,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Ρίζου,Ριζόν,το,το,40.73331,22.13674,
1377,1004011101,Σεβαστιανά,1392,1406,1484,1501,1305,1348,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,Σεβαστιανών,Σεβαστιανά,τα,τα,40.76874,22.12346,
1378,1004020101,Καλή,1378,1396,1534,1684,1417,1463,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Καλής,Καλή,η,η,40.81931,22.17761,
1379,1004020201,Άνυδρο,382,379,458,534,482,490,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Ανύδρου,Άνυδρον,το,το,40.83355,22.20718,
1380,1004020301,Καλλίπολιδα,456,456,464,484,535,556,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Καλλιπόλεως,Καλλίπολις,η,η,,,
1381,1004020302,Σανδάλι,169,166,181,212,145,152,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Καλλιπόλεως,Σανδάλιον,το,το,40.79198,22.21562,
1382,1004020401,Κρανέα,73,72,96,130,123,139,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Κρανέας,Κρανέα,η,η,,,
1383,1004020402,Λιθαριά,1,1,6,6,8,10,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Κρανέας,Λιθαριά,η,η,,,
1384,1004020501,Μάνδαλο,1080,1081,1120,1153,1004,1023,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Μανδάλου,Μάνδαλον,το,το,40.85677,22.21264,
1385,1004020601,Προφήτης Ηλίας,1036,1028,1228,1290,1342,1477,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΕΛΛΑΣ,ΣΚΥΔΡΑΣ,ΜΕΝΗΙΔΟΣ,Προφήτου Ηλιού,Προφήτης Ηλίας,ο,ο,40.81373,22.16166,
1386,1101010101,Κατερίνη,55997,55574,51332,50510,44684,43613,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Κατερίνης,Κατερίνη,η,η,40.23936,22.58589,
1387,1101010102,Ανδρομάχη,1061,1051,969,962,854,833,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Κατερίνης,Ανδρομάχη,η,η,40.273,22.48109,
1388,1101010103,Νέα Χράνη,467,482,416,420,369,369,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Κατερίνης,Νέα Χράνη,η,η,40.30857,22.543,
1389,1101010104,Νέο Κεραμίδι,464,538,422,426,348,359,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Κατερίνης,Νέον Κεραμίδιον,το,το,,,
1390,1101010105,Ολυμπιακή Ακτή,320,326,279,391,84,107,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Κατερίνης,Ολυμπιακή Ακτή,η,η,,,
1391,1101010201,Άνω Άγιος Ιωάννης,442,459,443,469,494,535,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Άνω Αγίου Ιωάννου,Άνω Άγιος Ιωάννης,ο,ο,40.31997,22.49356,
1392,1101010202,Νέος Άνω Άγιος Ιωάννης,35,36,34,35,20,23,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Άνω Αγίου Ιωάννου,Νέος Άνω Άγιος Ιωάννης,ο,ο,,,
1393,1101010301,Γανόχωρα,799,800,653,667,543,562,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Γανοχώρας,Γανόχωρα,η,η,40.30888,22.49577,
1394,1101010401,Νεοκαισάρεια,445,443,371,379,388,465,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Νεοκαισαρείας,Νεοκαισάρεια,η,η,40.2667,22.42398,
1395,1101010501,Σβορώνος,1948,1965,1942,1931,1615,1611,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Σβορώνου,Σβορώνος,ο,ο,40.26805,22.46366,
1396,1101010502,Αγία Βαρβάρα,69,64,70,68,56,57,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Σβορώνου,Αγία Βαρβάρα,η,η,,,
1397,1101010503,Προσήλι,158,159,167,176,116,139,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,Σβορώνου,Προσήλιον,το,το,40.27395,22.46842,
1398,1101020101,Παλαιό Κεραμίδι,890,883,732,731,782,793,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΕΛΑΦΙΝΑΣ,Παλαιού Κεραμιδίου,Παλαιόν Κεραμίδιον,το,το,,,
1399,1101020201,Αρωνάς,324,322,378,388,338,342,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΕΛΑΦΙΝΑΣ,Αρωνά,Αρωνάς,ο,ο,40.29066,22.43215,
1400,1101020301,Έλαφος,499,497,584,626,600,621,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΕΛΑΦΙΝΑΣ,Ελάφου,Έλαφος,η,η,40.37372,22.39738,
1401,1101020401,Εξοχή,446,443,518,518,662,692,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΕΛΑΦΙΝΑΣ,Εξοχής,Εξοχή,η,η,40.34961,22.42827,
1402,1101020402,Τόξο,137,137,229,228,235,255,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΙΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ,ΕΛΑΦΙΝΑΣ,Εξοχής,Τόξον,το,το,40.34109,22.39657,
