name,full_name,lat,lon,h,dimenot,dimos,nomos,diam
Πριόνιον,"Πριόνιον,το",41.15718842,24.98534966,666,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Έρανος,"Έρανος,ο",41.17503357,24.94861603,562,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Αλικοχώριον,"Αλικοχώριον,το",41.19002151,25.02506828,581,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Άσκυρα,"Άσκυρα,τα",41.19377518,25.01077461,678,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Γιαλιστερόν,"Γιαλιστερόν,το",41.20407104,25.0443821,677,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κετίκιον,"Κετίκιον,το",41.20488739,25.06010628,575,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Πελεκητόν,"Πελεκητόν,το",41.17639542,25.07072258,537,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Υδροχώριον,"Υδροχώριον,το",41.19659424,25.05353355,501,Κιμμερίων,ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Άλμα,"Άλμα,το",41.21310043,24.85964394,320,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Άνω Κίρρα,"Άνω Κίρρα,η",41.22424316,24.88279343,294,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Ζουμπούλιον,"Ζουμπούλιον,το",41.21295547,24.87098312,338,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κότινον,"Κότινον,το",41.21162033,24.88111687,471,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Όασις,"Όασις,η",41.22114182,24.89679337,523,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Προσήλιον,"Προσήλιον,το",41.22123337,24.85308647,421,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Σούλα,"Σούλα,η",41.21836853,24.8596344,273,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Χρυσόν,"Χρυσόν,το",41.23075104,24.86170006,475,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κορυφή,"Κορυφή,η",41.23810577,24.91195297,545,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κρανιά,"Κρανιά,η",41.22689438,24.91991615,512,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Πύργος,"Πύργος,ο",41.2369957,24.87857819,411,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Ράχη,"Ράχη,η",41.22540283,24.92258072,497,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κένταυρος,"Κένταυρος,ο",41.22579193,24.95034027,703,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Αιώρα,"Αιώρα,η",41.1953125,24.86517525,252,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Αχλαδιά,"Αχλαδιά,η",41.20328522,24.91301537,736,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Γοργόνα,"Γοργόνα,η",41.18903351,24.87144852,277,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Διάφορον,"Διάφορον,το",41.17500305,24.89946747,414,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Κουτσομύτης,"Κουτσομύτης,ο",41.19335556,24.87908936,337,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Πανέριον,"Πανέριον,το",41.19948959,24.91329765,704,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Σιρόκον,"Σιρόκον,το",41.17752075,24.89002609,318,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Στήριγμα,"Στήριγμα,το",41.18675613,24.89371872,389,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Τρίγωνο,"Τρίγωνο,το",41.18978119,24.88361359,333,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Μάνταινα,"Μάνταινα,η",41.24737549,24.8943615,436,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Γλαύκη,"Γλαύκη,η",41.26279449,24.92582321,546,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Καπνόανθος,"Καπνόανθος,ο",41.24907303,25.00055695,563,Μύκης,ΜΥΚΗΣ,ΞΑΝΘΗΣ,ΘΡΑΚΗ
Αύρα,"Αύρα,η",40.92225266,25.68066025,199,Συκορράχης,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,ΕΒΡΟΥ,ΘΡΑΚΗ
Άγιος Ιωάννης,"Άγιος Ιωάννης,ο (νησίς)",38.3564682,22.09652519,1,Ελαίας,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Νότιος Δίαυλος,"Νότιος Δίαυλος,ο",38.36899948,21.40399933,1,Μεσολογγίου,?????????? ?????????? ?????????? ?????????????????,?????????? ???????????????? ?????? ???????????????,ΛΟΙΠΗ ΣΤΕΡΕΑ ΕΛΛΑΣ ΚΑΙ ΕΥΒΟ
Κόρακας,"Κόρακας,ο",36.44100189,23.09000015,7,Αγίου Νικολάου Βοιών,ΒΟΪΩΝ,ΛΑΚΩΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αγριακόνα,"Αγριακόνα,η",37.30926132,22.27936935,662,Αγριακόνας,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αρκούδι,"Αρκούδι,το",37.84323883,21.10840034,1,Λυγιάς,ΒΑΡΘΟΛΟΜΙΟΥ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παλαιοχώριον,"Παλαιοχώριον,το",37.52996063,21.75919914,370,Χρυσοχωρίου (Τρυπών),ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ποντικούσα,"Ποντικούσα,η (νησίς)",36.5542717,26.22442055,124,Αστυπαλαίας,ΑΣΤΥΠΑΛΑΙΑΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Καλόλιμνος,"Καλόλιμνος,η (νησίς)",37.05886841,27.08643913,80,Καλυμνίων,ΚΑΛΥΜΝΙΩΝ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Εσχάτη,"Εσχάτη,η (νησίς)",36.21870041,25.22615051,1,Θήρας,ΘΗΡΑΣ,ΚΥΚΛΑΔΩΝ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Ασκανιά,"Ασκανιά,τα (νησίς)",36.23207092,25.21120071,123,Θήρας,ΘΗΡΑΣ,ΚΥΚΛΑΔΩΝ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Στρογγυλή,"Στρογγυλή,η (νησίς)",36.11434937,29.63393974,7,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Ψωραδιά,"Ψωραδιά,η (νησίς)",36.15087891,29.59305,2,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Ψωμί,"Ψωμί,το (νησίς)",36.15262985,29.60545921,1,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Πολύφαδος ένα,"Πολύφαδος ένα,ο (νησίς)",36.15196991,29.59787941,1,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο (νησίς)",36.14955139,29.60033035,1,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Αγριέλαια,"Αγριέλαια,τα (νησίς)",36.1481514,29.59897041,1,Μεγίστης,ΜΕΓΙΣΤΗΣ,ΔΩΔΕΚΑΝΗΣΟΥ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Πιπέρι,"Πιπέρι,το (νησίς)",37.2992897,24.52378082,135,Δρυοπίδος,ΚΥΘΝΟΥ,ΚΥΚΛΑΔΩΝ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
Ανάνες,"Ανάνες,οι (νησίς)",36.51039886,24.12997055,1,Μήλου,ΜΗΛΟΥ,ΚΥΚΛΑΔΩΝ,ΝΗΣΟΙ ΑΙΓΑΙΟΥ
