code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,koinot_id,kath,article_kath,article_dim,lat,long
1222101020301,Εκκλησιές,70,70,90,102,121,122,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Εκκλησιών,12221010203,Εκκλησιές,οι,οι,,
1222101020401,Καμαρίνα,243,244,323,337,388,444,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Καμαρίνας,12221010204,Καμαρίνα,η,η,39.13453,20.67156
1222101020402,Προφήτης Ηλίας,12,12,7,7,7,7,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Καμαρίνας,12221010204,Προφήτης Ηλίας,ο,ο,,
1222101020501,Κρυοπηγή,135,135,244,240,306,343,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Κρυοπηγής,12221010205,Κρυοπηγή,η,η,39.15075,20.661
1222101020601,Μυρσίνη,82,83,121,124,162,192,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Μυρσίνης,12221010206,Μυρσίνη,η,η,,
1222101020602,Κάτω Μυρσίνη,109,116,122,126,123,136,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Μυρσίνης,12221010206,Κάτω Μυρσίνη,η,η,39.13292,20.64447
1222101020603,Μεγαδένδρο,133,132,113,122,182,185,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Μυρσίνης,12221010206,Μεγαδένδρον,το,το,,
1222101020701,Νέα Σαμψούς,570,560,619,631,621,613,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Νέας Σαμψούντος,12221010207,Νέα Σαμψούς,η,η,,
1222101020801,Νέα Σινώπη,533,463,682,693,568,563,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Νέας Σινώπης,12221010208,Νέα Σινώπη,η,η,39.08278,20.72433
1222101020802,Αρχάγγελος,331,331,351,345,339,356,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Νέας Σινώπης,12221010208,Αρχάγγελος,ο,ο,39.09347,20.70175
1222101020901,Ριζά,91,86,107,132,147,149,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Ριζών,12221010209,Ριζά,τα,τα,39.132,20.60125
1222101020902,Κάτω Ριζά,50,50,53,57,39,39,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Ριζών,12221010209,Κάτω Ριζά,τα,τα,,
1222101021001,Χειμαδι,339,341,374,386,374,386,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΖΑΛΟΓΓΟΥ,Χειμαδιού,12221010210,Χειμαδιόν,το,το,,
1222101030101,Λούρος,1938,1911,2152,2044,2092,2073,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Λούρου,12221010301,Λούρος,ο,ο,39.166,20.75608
1222101030201,Άνω Ράχη,127,124,263,260,229,237,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Άνω Ράχη,12221010302,Άνω Ράχη,η,η,39.22467,20.67661
1222101030301,Βρυσούλα,172,170,215,263,271,337,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Βρυσούλας,12221010303,Βρυσούλα,η,η,39.26183,20.70146
1222101030401,Άνω Κοτσανόπουλο,159,162,198,206,242,256,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Κοτσανοπούλου,12221010304,Άνω Κοτσανόπουλον,το,το,39.22719,20.71447
1222101030402,Κάτω Κοτσανόπουλο,106,104,110,111,141,146,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Κοτσανοπούλου,12221010304,Κάτω Κοτσανόπουλον,το,το,39.20081,20.72275
1222101030501,Νέο Σφηνωτό,72,65,92,90,71,102,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Νέου Σφηνωτού,12221010305,Νέον Σφηνωτόν,το,το,39.18833,20.72706
1222101030601,Ρευματιά,78,81,75,97,114,126,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Ρευματιάς,12221010306,Ρευματιά,η,η,,
1222101030602,Κάτω Ρευματιά,75,85,75,112,74,87,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Ρευματιάς,12221010306,Κάτω Ρευματιά,η,η,39.28281,20.7025
1222101030701,Σκιαδάς,69,72,103,113,136,169,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Σκιαδά,12221010307,Σκιαδάς,ο,ο,39.32433,20.73639
1222101030702,Αλώνι,26,26,28,34,43,51,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Σκιαδά,12221010307,Αλώνι,το,το,,
1222101030703,Κοντάτες,15,15,24,24,28,31,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Σκιαδά,12221010307,Κοντάτες,οι,οι,39.32633,20.70761
1222101030801,Στεφάνη,440,445,514,513,553,567,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Στεφάνης,12221010308,Στεφάνη,η,η,39.18072,20.79
1222101030901,Τρίκαστρο,0,0,22,22,29,39,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Τρίκαστρον,12221010309,Τρίκαστρον,το,το,39.28278,20.66875
1222101031001,Νέος Ωρωπός,1304,1290,1389,1381,1415,1398,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,ΛΟΥΡΟΥ,Ωρωπού,12221010310,Νέος Ωρωπός,ο,ο,,
1222102010101,Φιλιππιάς,4619,4578,4321,4196,4031,4040,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Φιλιππιάδος,12221020101,Φιλιππιάς,η,η,39.21331,20.87703
1222102010201,Άγιος Γεώργιος,601,600,595,640,690,745,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Αγίου Γεωργίου,12221020102,Άγιος Γεώργιος,ο,ο,,
1222102010301,Γυμνότοπος,324,324,373,463,469,561,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Γυμνοτόπου,12221020103,Γυμνότοπος,ο,ο,39.28961,20.90422
1222102010401,Δρυόφυτο,266,268,247,313,305,324,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Δρυοφύτου,12221020104,Δρυόφυτον,το,το,39.26919,20.88475
1222102010501,Κερασώνα,273,271,299,368,329,369,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Κερασώνος,12221020105,Κερασώνα,η,η,39.30567,20.87403
1222102010502,Αγία Φανερωμένη,10,10,43,43,62,66,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Κερασώνος,12221020105,Αγία Φανερωμένη,η,η,39.31789,20.86233
1222102010601,Κλεισούρα,166,163,224,252,279,311,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Κλεισούρας,12221020106,Κλεισούρα,η,η,,
1222102010602,Πέντε Πηγάδια,47,47,42,54,70,74,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Κλεισούρας,12221020106,Πέντε Πηγάδια,τα,τα,39.38289,20.91367
1222102010701,Νέα Κερασούς,827,827,801,820,825,925,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Νέας Κερασούντος,12221020107,Νέα Κερασούς,η,η,,
1222102010702,Ηλιοβούνι,95,93,106,101,103,111,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Νέας Κερασούντος,12221020107,Ηλιοβούνιον,το,το,39.17692,20.81378
1222102010801,Παναγία,240,239,278,310,363,421,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Παναγίας,12221020108,Παναγία,η,η,39.34658,20.88097
1222102010802,Βούλιστα,26,29,37,37,34,34,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Παναγίας,12221020108,Βούλιστα,η,η,39.35919,20.86322
1222102010803,Γωνία,68,63,75,76,101,106,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Παναγίας,12221020108,Γωνία,η,η,39.35706,20.88533
1222102010901,Πέτρα,392,392,441,445,504,515,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Πέτρας,12221020109,Πέτρα,η,η,39.15708,20.81875
1222102011001,Ρωμιά,127,134,219,244,194,183,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Ρωμιάς,12221020110,Ρωμιά,η,η,39.21956,20.85292
1222102011002,Παιδόπολιδα Ζηρού,25,26,64,67,10,630,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΦΙΛΙΠΠΙΑΔΟΣ,Ρωμιάς,12221020110,Παιδόπολις Ζηρού,η,η,,
1222102020101,Γοργόμυλος,19,18,51,40,65,70,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Γοργόμυλος,ο,ο,,
1222102020102,Αγία Παρασκευή,23,22,46,49,55,59,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Αγία Παρασκευή,η,η,,
1222102020103,Βαθύ,69,69,111,132,101,106,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Βαθύ,το,το,39.30469,20.89011
1222102020104,Γεροπλάτανος,52,52,65,67,112,115,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Γεροπλάτανος,ο,ο,39.32817,20.94333
1222102020105,Γκούρα,22,22,36,43,50,68,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Γκούρα,η,η,39.33558,20.93367
1222102020106,Καστρί,102,102,124,144,172,172,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Καστρίον,το,το,,
1222102020107,Μαρκάτες,32,31,45,55,67,69,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Μαρκάται,οι,οι,39.31569,20.93167
1222102020108,Νέος Γοργόμυλος,187,168,278,343,267,282,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Νέος Γοργόμυλος,ο,ο,39.33314,20.92183
1222102020109,Ξηρόκαμπος,71,71,90,121,90,109,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Ξηρόκαμπος,ο,ο,39.31464,20.91728
1222102020110,Χαλίκια,27,27,38,41,47,57,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Γοργομύλου,12221020201,Χαλίκια,τα,τα,39.32981,20.93189
1222102020201,Ανώγειο,61,62,43,118,55,69,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Ανωγείου,12221020202,Ανώγειον,το,το,39.29144,22.06053
1222102020202,Άνω Δρυμών,109,121,206,210,176,244,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Ανωγείου,12221020202,Άνω Δρυμών,ο,ο,39.33183,20.89325
1222102020301,Τσαγκαρόπουλο,78,92,122,137,127,189,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Τσαγκαροπούλου,12221020203,Τσαγκαρόπουλον,το,το,39.339,20.90931
1222102020302,Δρυμών,38,38,36,39,41,40,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΑΝΩΓΕΙΟΥ,Τσαγκαροπούλου,12221020203,Δρυμών,ο,ο,,
1222102030101,Θεσπρωτικό,1363,1350,1678,1775,1960,1936,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Θεσπρωτικού,12221020301,Θεσπρωτικόν,το,το,39.25114,20.78528
1222102030201,Άσσος,170,164,187,273,236,297,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Άσσου,12221020302,Άσσος,ο,ο,39.34258,20.76606
1222102030202,Κεράσοβο,173,178,205,213,178,206,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Άσσου,12221020302,Κεράσοβον,το,το,39.33139,20.76553
1222102030301,Γαλατάς,106,103,130,132,81,105,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Γαλατά,12221020303,Γαλατάς,ο,ο,39.28064,20.79728
1222102030302,Άγιος Σάββας,53,55,43,43,35,37,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Γαλατά,12221020303,Άγιος Σάββας,ο,ο,39.2796,20.79116
1222102030303,Ζερβό,143,131,178,225,155,172,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Γαλατά,12221020303,Ζερβόν,το,το,39.28961,20.80244
1222102030401,Μελιανά,277,277,303,405,250,303,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Μελιανών,12221020304,Μελιανά,τα,τα,39.36161,20.78381
1222102030501,Νικολίτσι,242,250,304,320,382,397,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Νικολιτσίου,12221020305,Νικολίτσιον,το,το,39.31125,20.76692
1222102030502,Ελαία,48,46,63,69,78,90,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Νικολιτσίου,12221020305,Ελαία,η,η,,
1222102030503,Πλατάνια,34,33,43,59,44,53,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Νικολιτσίου,12221020305,Πλατάνια,τα,τα,,
1222102030601,Παππαδάτες,369,343,561,566,566,606,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Παππαδατών,12221020306,Παππαδάται,αι,οι,39.31444,20.79314
1222102030602,Άγιοι Απόστολοι,95,96,123,123,135,140,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Παππαδατών,12221020306,Άγιοι Απόστολοι,οι,οι,39.30503,20.80192
1222102030603,Γαλήνη,87,87,107,113,132,135,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Παππαδατών,12221020306,Γαλήνη,η,η,39.33394,20.79103
1222102030701,Πολυστάφυλο,121,121,191,244,191,237,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Πολυσταφύλου,12221020307,Πολυστάφυλον,το,το,39.35775,20.74297
1222102030702,Αγία Τριάδα,46,46,86,130,78,94,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Πολυσταφύλου,12221020307,Αγία Τριάδα,η,η,,
1222102030801,Ριζοβούνι,712,710,716,758,768,808,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Ριζοβουνίου,12221020308,Ριζοβούνιον,το,το,39.25936,20.81136
1222102030802,Ζηρόπολη,36,34,26,26,37,37,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΘΕΣΠΡΩΤΙΚΟΥ,Ριζοβουνίου,12221020308,Ζηρόπολη,η,η,,
1222102040101,Κρανέα,424,428,570,590,673,676,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΚΡΑΝΕΑΣ,Κρανέας,12221020401,Κρανέα,η,η,39.24672,20.74711
1222102040102,Τύργια,397,377,440,462,468,477,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΖΗΡΟΥ,ΚΡΑΝΕΑΣ,Κρανέας,12221020401,Τύργια,η,η,39.20997,20.78089
1222103010101,Καναλλάκι,2513,2491,2498,2454,2501,2476,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Καναλλακίου,12221030101,Καναλλάκιον,το,το,,
1222103010201,Αηδονιά,145,146,191,210,181,185,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Αηδονιάς,12221030102,Αηδονιά,η,η,39.20283,20.61339
1222103010301,Αμμουδιά,308,311,290,330,241,267,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Αμμουδιάς,12221030103,Αμμουδιά,η,η,39.24011,20.48367
1222103010401,Άνω Σκαφιδωτή,31,30,45,41,60,60,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Άνω Σκαφιδωτής,12221030104,Άνω Σκαφιδωτή,η,η,39.28703,20.63989
1222103010501,Αχερουσία,233,230,216,222,233,234,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Αχερουσίας,12221030105,Αχερουσία,η,η,39.25817,20.59792
1222103010502,Αηδόι,67,67,73,80,56,61,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Αχερουσίας,12221030105,Αηδόνιον,το,το,,
1222103010601,Βαλανιδόραχη,393,394,330,334,399,411,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Βαλανιδοράχης,12221030106,Βαλανιδόραχη,η,η,39.22142,20.51911
1222103010602,Τσουκνίδα,145,146,188,185,210,208,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Βαλανιδοράχης,12221030106,Τσουκνίδα,η,η,39.21944,20.53208
1222103010701,Βαλανιδούσσα,157,174,251,309,208,212,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Βαλανιδούσσας,12221030107,Βαλανιδούσσα,η,η,39.21736,20.63542
1222103010801,Βουβοπόταμος,388,385,436,463,489,524,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Βουβοποτάμου,12221030108,Βουβοπόταμος,ο,ο,39.31031,20.60897
1222103010802,Τσεκούρι,8,8,17,17,27,27,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Βουβοποτάμου,12221030108,Τσεκούριον,το,το,39.31219,20.62358
1222103010901,Δεσποτικό,123,123,140,146,133,148,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Δεσποτικού,12221030109,Δεσποτικό,το,το,,
1222103010902,Κάτω Δεσποτικό,115,119,137,151,182,187,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Δεσποτικού,12221030109,Κάτω Δεσποτικό,το,το,39.19808,20.65694
1222103011001,Θέμελο,216,225,315,322,373,373,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Θεμέλου,12221030110,Θέμελον,το,το,39.25964,20.53156
1222103011002,Δίκορφο,86,86,82,82,80,81,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Θεμέλου,12221030110,Δίκορφον,το,το,39.25061,20.52917
1222103011101,Καστρί,277,277,339,344,346,352,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Καστρίου,12221030111,Καστρίον,το,το,,
1222103011201,Κορυφούλα,59,63,60,66,76,79,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κορυφούλας,12221030112,Κορυφούλα,η,η,39.23139,20.64906
1222103011301,Κορώνη,189,192,287,283,306,302,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κορώνης,12221030113,Κορώνη,η,η,39.27944,20.55233
1222103011302,Κορωνόπουλο,150,150,178,180,205,216,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κορώνης,12221030113,Κορωνόπουλον,το,το,39.27325,20.56336
1222103011303,Τζάρα,48,48,89,89,96,105,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κορώνης,12221030113,Τζάρα,η,η,39.29569,20.52397
1222103011401,Χόχλα,179,179,199,198,201,200,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κουκκουλίου,12221030114,Χόχλα,η,η,39.21769,20.56886
1222103011402,Κουκκούλι,13,13,19,18,42,51,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κουκκουλίου,12221030114,Κουκκούλιο,το,το,39.19653,20.56903
1222103011501,Κυψέλη,262,262,438,435,445,459,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Κυψέλης,12221030115,Κυψέλη,η,η,39.29631,20.55525
1222103011601,Λούτσα,340,330,377,394,352,388,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Λούτσης,12221030116,Λούτσα,η,η,39.19808,20.53156
1222103011602,Παραλία,32,32,17,22,136,143,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Λούτσης,12221030116,Παραλία,η,η,,
1222103011701,Μεσοπόταμο,533,529,458,465,506,503,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΑΣ,ΠΑΡΓΑΣ,ΦΑΝΑΡΙΟΥ,Μεσοποτάμου,12221030117,Μεσοπόταμον,το,το,39.23758,20.52958
