code,location,mon_plith,astikotita,orinotita,ekt
24237050406,Τοπική Κοινότητα Σκοτάνης,99,False,2.0,10.873
2423705040601,"Σκοτάνη,η",60,,,
2423705040602,"Άγιος Γεώργιος,ο",39,,,
24237050407,Τοπική Κοινότητα Χόβολης,85,False,2.0,12.016
2423705040701,"Κάτω Χόβολη,η",81,,,
2423705040702,"Άνω Χόβολη,η",4,,,
24238,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,210802,,,5422.663
2423801,ΔΗΜΟΣ ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,34416,,,638
242380101,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,18482,,1.0,258.236
24238010101,Δημοτική Κοινότητα Μεσολογγίου,14386,True,0.0,130.418
2423801010101,"Μεσολόγγιον,το",12785,,,
2423801010102,"Άγιος Συμεών,ο",4,,,
2423801010103,"Αγριλιά,η",431,,,
2423801010104,"Αρβανιταίικα,τα",82,,,
2423801010105,"Αρχαία Αλίκαρνα,η",3,,,
2423801010106,"Βασιλάδι,το (νησίς)",0,,,
2423801010107,"Ζεστή,η",177,,,
2423801010108,"Θεοδωρακαίικα,τα",16,,,
2423801010109,"Καρίτσα,η",4,,,
2423801010110,"Κόμμα,το (νησίς)",0,,,
2423801010111,"Μεσόκαμπος,ο",224,,,
2423801010112,"Μπαμπακούλα,η",2,,,
2423801010113,"Νέα Υδραγωγεία,τα",43,,,
2423801010114,"Νότιος Δίαυλος,ο",5,,,
2423801010115,"Προκοπάνιστος,ο (νησίς)",5,,,
2423801010116,"Σχίνος,ο",12,,,
2423801010117,"Σχοινιάς,ο (νησίς)",2,,,
2423801010118,"Τουρλίς,η (νησίς)",15,,,
2423801010119,"Τρελάγκαθα,τα",200,,,
2423801010120,"Φιλοθέη,η",374,,,
2423801010121,"Χούνιστα,η",2,,,
24238010102,Τοπική Κοινότητα Αγίου Γεωργίου,878,False,1.0,36.225
2423801010201,"Άγιος Γεώργιος,ο",418,,,
2423801010202,"Κοκώρη,η",313,,,
2423801010203,"Κουτσοχέριον,το",93,,,
2423801010204,"Ξηραίικα,τα",54,,,
24238010103,Τοπική Κοινότητα Αγίου Θωμά,609,False,0.0,7.067
2423801010301,"Άγιος Θωμάς,ο",541,,,
2423801010302,"Αγραφορράχη,η",8,,,
2423801010303,"Μετόχι,το",14,,,
2423801010304,"Πασπαλιαρέικα,τα",46,,,
24238010104,Τοπική Κοινότητα Άνω Κουδουνίου,67,False,2.0,16.364
2423801010401,"Άνω Κουδούνιον,το",44,,,
2423801010402,"Κάτω Κουδούνιον,το",5,,,
2423801010403,"Μελικιναίικα,τα",18,,,
24238010105,Τοπική Κοινότητα Ελληνικών,443,False,2.0,19.449
2423801010501,"Ελληνικά,τα",187,,,
2423801010502,"Κάτω Ελληνικά,τα",256,,,
24238010106,Τοπική Κοινότητα Ευηνοχωρίου,1664,False,0.0,17.641
2423801010601,"Ευηνοχώριον,το",1651,,,
2423801010602,"Νέα Καλυδών,η",13,,,
24238010107,Τοπική Κοινότητα Μουσούρων,242,False,2.0,11.841
2423801010701,"Άνω Μούσουρα,τα",242,,,
24238010108,Τοπική Κοινότητα Ρετσίνων,193,False,1.0,19.231
2423801010801,"Κάτω Ρέτσινα,τα",157,,,
2423801010802,"Τρύπες,οι",36,,,
242380102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΙΤΩΛΙΚΟΥ,6561,,0.0,113.085
24238010201,Δημοτική Κοινότητα Αιτωλικού,4935,True,0.0,47.199
2423801020101,"Αιτωλικόν,το",4012,,,
2423801020102,"Άγιος Νικόλαος,ο",20,,,
2423801020103,"Κεφαλόβρυσον,το",405,,,
2423801020104,"Μαγούλες,οι",73,,,
2423801020105,"Μέσα Πηγάδι,το",16,,,
2423801020106,"Μπούζα,η",231,,,
2423801020107,"Νησάκι,το",58,,,
2423801020108,"Πόρος,ο (νησίς)",0,,,
2423801020109,"Χαλίκιον,το",120,,,
24238010202,Τοπική Κοινότητα Αγίου Ηλία,170,False,0.0,6.875
2423801020201,"Άγιος Ηλίας,ο",170,,,
24238010203,Τοπική Κοινότητα Σταμνάς,909,False,0.0,37.761
2423801020301,"Σταμνά,η",651,,,
2423801020302,"Κεφαλόβρυσος,ο",225,,,
2423801020303,"Σταθμός Σταμνάς,ο",33,,,
24238010204,Τοπική Κοινότητα Φραγκουλαιίκων,61,False,1.0,6.366
2423801020401,"Φραγκουλαίικα,τα",61,,,
24238010205,Τοπική Κοινότητα Χρυσοβεργίου,486,False,1.0,14.884
2423801020501,"Χρυσοβέργιον,το",465,,,
2423801020502,"Γιατσαίικα,τα",21,,,
242380103,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΟΙΝΙΑΔΩΝ,9373,,0.0,266.679
24238010301,Δημοτική Κοινότητα Νεοχωρίου Μεσολογγίου,3454,True,0.0,88.699
2423801030101,"Νεοχώριον,το",2827,,,
2423801030102,"Μαγούλα,η",422,,,
2423801030103,"Μάρμαρα,τα",205,,,
24238010302,Τοπική Κοινότητα Γουριάς,862,False,0.0,15.757
2423801030201,"Γουριά,η",862,,,
24238010303,Δημοτική Κοινότητα Κατοχής,2829,True,0.0,95.013
2423801030301,"Κατοχή,η",2829,,,
24238010304,Τοπική Κοινότητα Λεσινίου,771,False,0.0,32.093
2423801030401,"Λεσίνιον,το",771,,,
24238010305,Τοπική Κοινότητα Μάστρου,568,False,0.0,10.149
2423801030501,"Μάστρον,το",406,,,
2423801030502,"Πλατάνια,τα",162,,,
24238010306,Τοπική Κοινότητα Πενταλόφου,889,False,0.0,24.968
2423801030601,"Πεντάλοφον,το",889,,,
2423802,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,17370,,,659.372
242380201,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΝΑΚΤΟΡΙΟΥ,9129,,0.0,240.995
24238020101,Δημοτική Κοινότητα Βόνιτσας,4916,True,0.0,69.514
2423802010101,"Βόνιτσα,η",4703,,,
2423802010102,"Άκτιον,το",180,,,
2423802010103,"Νέα Καμαρίνα,η",33,,,
24238020102,Τοπική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,878,False,0.0,29.223
2423802010201,"Άγιος Νικόλαος,ο",738,,,
2423802010202,"Άι Γιαννης,ο",140,,,
24238020103,Τοπική Κοινότητα Δρυμού,497,False,1.0,15.44
2423802010301,"Δρυμός,ο",493,,,
2423802010302,"Πέτρα,η",4,,,
24238020104,Τοπική Κοινότητα Θυρίου,753,False,1.0,44.263
2423802010401,"Θύριον,το",732,,,
2423802010403,"Γούργουβλη,η",21,,,
24238020105,Τοπική Κοινότητα Μοναστηρακίου,1314,False,1.0,49.788
2423802010501,"Μοναστηράκιον,το",1311,,,
2423802010502,"Κορπή,η",3,,,
24238020106,Τοπική Κοινότητα Παλιαμπέλων,771,False,0.0,32.767
2423802010601,"Παλιάμπελα,τα",762,,,
2423802010602,"Βαρκό,το",9,,,
2423802010603,"Βολίμι,το",0,,,
2423802010604,"Ρούγα,η",0,,,
242380202,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΕΔΕΩΝΟΣ,3858,,1.0,213.445
24238020201,Δημοτική Κοινότητα Κατούνας,1827,False,0.0,55.09
2423802020101,"Κατούνα,η",1677,,,
2423802020102,"Άγιος Νικόλαος,ο",81,,,
2423802020103,"Λουτράκιον,το",69,,,
24238020202,Τοπική Κοινότητα Αετού,480,False,1.0,38.753
2423802020201,"Αετός,ο",480,,,
24238020203,Τοπική Κοινότητα Αχυρών,117,False,2.0,21.207
2423802020301,"Αχυρά,τα",117,,,
24238020204,Τοπική Κοινότητα Κομπωτής,396,False,2.0,27.346
2423802020401,"Κομπωτή,η",396,,,
24238020205,Τοπική Κοινότητα Κονοπίνας,403,False,0.0,24.52
2423802020501,"Κονοπίνα,η",403,,,
24238020206,Τοπική Κοινότητα Τρύφου,635,False,2.0,46.529
2423802020601,"Τρύφος,ο",635,,,
242380203,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΛΑΙΡΟΥ,4383,,1.0,204.932
24238020301,Δημοτική Κοινότητα Παλαίρου,2729,True,1.0,76.475
2423802030101,"Πάλαιρος,η",2664,,,
2423802030103,"Μονή Αγίου Δημητρίου,η",1,,,
2423802030104,"Περιβόλια,τα",51,,,
2423802030105,"Σκλάβαινα,τα",13,,,
24238020302,Τοπική Κοινότητα Βάτου,89,False,2.0,30.267
2423802030201,"Βάτος,ο",89,,,
24238020303,Τοπική Κοινότητα Περατιάς,346,False,0.0,21.164
2423802030301,"Περατιά,η",219,,,
2423802030302,"Αγία Βαρβάρα,η",126,,,
2423802030303,"Βαγιά,η (νησίς)",1,,,
2423802030304,"Φορτί,το (νησίς)",0,,,
24238020304,Τοπική Κοινότητα Πλαγιάς,899,False,0.0,48.351
2423802030401,"Πλαγιά,η",822,,,
2423802030402,"Αμμούσα,η",76,,,
2423802030403,"Παλιά Πλαγιά,η",1,,,
24238020305,Τοπική Κοινότητα Πογωνίας,320,False,0.0,28.675
2423802030501,"Πογωνιά,η",285,,,
2423802030502,"Άγιος Νικόλαος,ο (νησίς)",0,,,
2423802030503,"Βαρκό,το",5,,,
2423802030504,"Στενόν,το",30,,,
2423803,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,94181,,,1232.193
242380301,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ,59329,,0.0,161.392
24238030101,Δημοτική Κοινότητα Αγρινίου,48645,True,0.0,84.078
2423803010101,"Αγρίνιον,το",46899,,,
2423803010102,"Άγιος Ιωάννης Ρηγανάς,ο",327,,,
2423803010103,"Ακροπόταμος,ο",108,,,
2423803010104,"Βελούχι,το",66,,,
2423803010105,"Γιαννούζι,το",447,,,
2423803010106,"Διαμανταίικα,τα",239,,,
2423803010107,"Ελευθερία,η",147,,,
2423803010108,"Λεύκα,η",152,,,
2423803010109,"Λιαγκαίικα,τα",44,,,
2423803010110,"Μπούζιον,το",115,,,
2423803010111,"Πυργίον,το",53,,,
2423803010112,"Στρογγυλαίικα,τα",26,,,
2423803010113,"Σχίνος,ο",22,,,
24238030102,Δημοτική Κοινότητα Αγίου Κωνσταντίνου,6534,True,0.0,2.131
2423803010201,"Άγιος Κωνσταντίνος,ο",6534,,,
24238030103,Τοπική Κοινότητα Αγίου Νικολάου Τριχωνίδος,136,False,1.0,1.854
2423803010301,"Άγιος Νικόλαος,ο",136,,,
24238030104,Τοπική Κοινότητα Δοκιμίου,1664,False,0.0,13.144
2423803010401,"Δοκίμιον,το",1664,,,
24238030105,Τοπική Κοινότητα Καλυβίων,1376,False,0.0,33.224
2423803010501,"Καλύβια,τα",965,,,
2423803010502,"Άγιος Γεώργιος,ο",266,,,
2423803010503,"Πλάτανος,ο",145,,,
24238030106,Τοπική Κοινότητα Καμαρούλας,785,False,0.0,7.086
2423803010601,"Καμαρούλα,η",595,,,
2423803010602,"Κοκκινοπύλια,τα",190,,,
24238030107,Τοπική Κοινότητα Σκουτεσιάδας,189,False,1.0,19.875
2423803010701,"Ραΐνα,η",129,,,
2423803010702,"Σκουτεσιάδα,η",60,,,
242380302,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΓΓΕΛΟΚΑΣΤΡΟΥ,2027,,0.0,55.236
24238030201,Τοπική Κοινότητα Αγγελοκάστρου,1325,False,0.0,30.184
2423803020101,"Αγγελόκαστρον,το",1220,,,
2423803020102,"Σταθμός Αγγελοκάστρου,ο",105,,,
24238030202,Τοπική Κοινότητα Κλεισορρευμάτων,367,False,0.0,10.564
2423803020201,"Κλεισορρεύματα,τα",288,,,
2423803020202,"Άγιος Γεώργιος,ο",15,,,
2423803020203,"Μπρέσιακον,το",64,,,
24238030203,Τοπική Κοινότητα Λυσιμαχείας,335,False,0.0,14.488
2423803020301,"Λυσιμάχεια,η",335,,,
242380303,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΡΑΚΥΝΘΟΥ,4977,,1.0,100.8
24238030301,Τοπική Κοινότητα Παππαδατών,1098,False,0.0,12.164
2423803030101,"Παππαδάται,οι",1077,,,
2423803030102,"Λωλέικα,τα",21,,,
24238030302,Τοπική Κοινότητα Άνω Κερασόβου,310,False,2.0,26.66
2423803030201,"Άνω Κεράσοβον,το",307,,,
2423803030202,"Δάφνη,η",0,,,
2423803030203,"Κλήμα,το",3,,,
24238030303,Τοπική Κοινότητα Γραμματικούς,802,False,0.0,13.286
2423803030301,"Γραμματικού,η",802,,,
24238030304,Τοπική Κοινότητα Ζευγαρακίου,862,False,0.0,14.707
2423803030401,"Ζευγαράκιον,το",781,,,
2423803030402,"Άνω Ζευγαράκιον,το",59,,,
2423803030403,"Καμαρετσαίικα,τα",22,,,
24238030305,Τοπική Κοινότητα Κάτω Κερασόβου,431,False,1.0,5.855
2423803030501,"Κάτω Κεράσοβον,το",431,,,
24238030306,Δημοτική Κοινότητα Ματαράγκας,1474,False,1.0,28.128
2423803030601,"Ματαράγκα,η",1344,,,
2423803030602,"Αγία Μαρίνα,η",97,,,
2423803030603,"Παλαιοπλάτανος,ο",33,,,
242380304,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΘΕΣΤΙΕΩΝ,6566,,0.0,75.514
24238030401,Δημοτική Κοινότητα Καινουργίου,2857,True,0.0,33.703
2423803040101,"Καινούργιον,το",2790,,,
2423803040102,"Άνω Βλοχός,ο",67,,,
2423803040103,"Κακαβάς,ο",0,,,
2423803040104,"Καρραίικα,τα",0,,,
24238030402,Τοπική Κοινότητα Νέας Αβόρανης,751,False,0.0,7.007
2423803040201,"Νέα Αβόρανη,η",751,,,
24238030403,Δημοτική Κοινότητα Παναιτωλίου,2935,True,0.0,29.533
2423803040301,"Παναιτώλιον,το",2935,,,
24238030404,Τοπική Κοινότητα Προσηλίων,23,False,2.0,5.271
2423803040401,"Προσήλια,τα",11,,,
2423803040402,"Λάσπαι,αι",12,,,
242380305,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΑΚΡΥΝΕΙΑΣ,3681,,1.0,150.447
24238030501,Τοπική Κοινότητα Γαβαλούς,1051,False,1.0,30.06
2423803050101,"Γαβαλού,η",1018,,,
2423803050102,"Κουρτελαίικα,τα",33,,,
24238030502,Τοπική Κοινότητα Αγίου Ανδρέου,591,False,0.0,9.846
2423803050201,"Άγιος Ανδρέας,ο",574,,,
2423803050202,"Άνω Μετάπα,η",17,,,
24238030503,Τοπική Κοινότητα Ακρών,103,False,1.0,6.121
2423803050301,"Άκραι,αι",55,,,
2423803050302,"Βαρκά,τα",28,,,
2423803050303,"Σαράντη,η",20,,,
24238030504,Τοπική Κοινότητα Δαφνιά,238,False,0.0,13.629
2423803050401,"Δαφνιάς,ο",237,,,
2423803050402,"Παλαιοζεύγαρον,το",1,,,
24238030505,Τοπική Κοινότητα Κάτω Μακρινούς,580,False,0.0,8.226
2423803050501,"Κάτω Μακρινού,η",580,,,
24238030506,Τοπική Κοινότητα Καψοράχης,290,False,0.0,15.83
2423803050601,"Καψοράχη,η",287,,,
2423803050602,"Παλαιοχώριον,το",3,,,
24238030507,Τοπική Κοινότητα Μακρινούς,307,False,1.0,19.434
2423803050701,"Μακρινού,η",131,,,
2423803050702,"Αγία Τριάς,η",44,,,
2423803050703,"Άγιοι Απόστολοι,οι",44,,,
2423803050704,"Κυψέλη,η",38,,,
2423803050705,"Μεταξάς,ο",50,,,
24238030508,Τοπική Κοινότητα Μεσαρίστης,334,False,2.0,31.386
2423803050801,"Μεσάριστα,η",244,,,
2423803050802,"Καζαναίικα,τα",42,,,
2423803050803,"Παραδείσιον,το",33,,,
2423803050804,"Τσιλιγιανναίικα,τα",15,,,
24238030509,Τοπική Κοινότητα Ποταμούλας Μεσολογγίου,22,False,2.0,10.93
2423803050901,"Ποταμούλα,η",22,,,
24238030510,Τοπική Κοινότητα Τριχωνίου,165,False,0.0,4.985
2423803051001,"Τριχώνιον,το",165,,,
242380306,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΝΕΑΠΟΛΗΣ,5070,,0.0,60.871
24238030601,Τοπική Κοινότητα Ελαιοφύτου,1656,False,0.0,16.344
2423803060101,"Τριανταίικα,τα",1484,,,
2423803060102,"Ελαιόφυτον,το",172,,,
24238030602,Τοπική Κοινότητα Μεγάλης Χώρας,1408,False,0.0,7.061
2423803060201,"Μεγάλη Χώρα,η",1408,,,
24238030603,Τοπική Κοινότητα Νεάπολης,1442,False,0.0,12.996
2423803060301,"Νεάπολη,η",1442,,,
24238030604,Τοπική Κοινότητα Σπολάιτης,564,False,0.0,24.47
2423803060401,"Σπολάιτα,η",548,,,
2423803060402,"Αλώνια,τα",16,,,
242380307,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΝΑΙΤΩΛΙΚΟΥ,1386,,2.0,106.912
24238030701,Τοπική Κοινότητα Σκουτεράς,512,False,1.0,22.155
2423803070101,"Σκουτερά,η",201,,,
2423803070102,"Βαρκούλια,τα",21,,,
2423803070103,"Ελληνικόν,το",62,,,
2423803070104,"Ζευγαράκι,το",30,,,
2423803070105,"Κακαβάς,ο",66,,,
2423803070106,"Λίμνη,η",58,,,
2423803070107,"Σταματογιανναίικα,τα",74,,,
24238030702,Τοπική Κοινότητα Αγίας Βαρβάρας,146,False,2.0,8.428
2423803070201,"Αγία Βαρβάρα,η",146,,,
24238030703,Τοπική Κοινότητα Αγίας Παρασκευής,212,False,2.0,16.181
2423803070301,"Αγία Παρασκευή,η",212,,,
2423803070302,"Γεροβασίλης,ο",0,,,
24238030704,Τοπική Κοινότητα Καστανούλας,106,False,2.0,9.893
2423803070401,"Καστανούλα,η",106,,,
24238030705,Τοπική Κοινότητα Κερασέας,172,False,2.0,19.617
2423803070501,"Κερασέα,η",81,,,
2423803070502,"Μαλεβρός,ο",68,,,
2423803070503,"Παλαιοκαρυά,η",23,,,
2423803070504,"Παλαιοκερασιά,η",0,,,
24238030706,Τοπική Κοινότητα Σιτομένων,238,False,2.0,30.638
