,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev,astikotita,orinotita
1493,1121201030501,Μητρούσι,1479,1489,1546,1569,1664,1714,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΑΠΕΤΑΝ ΜΗΤΡΟΥΣΙΟΥ,Μητρουσίου,Μητρούσιον,το,το,,,,False,0.0
1494,1121201030502,Κάτω Μητρούσι,472,459,652,655,585,600,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΑΠΕΤΑΝ ΜΗΤΡΟΥΣΙΟΥ,Μητρουσίου,Κάτω Μητρούσιον,το,το,41.05846,23.45745,,False,0.0
1495,1121201030601,Μονοκκλησιά,311,312,381,398,432,452,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΑΠΕΤΑΝ ΜΗΤΡΟΥΣΙΟΥ,Μονοκκλησιάς,Μονοκκλησιά,η,η,41.05765,23.40011,,False,0.0
1496,1121201040101,Λευκών,2388,2374,2052,2136,1692,1741,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΛΕΥΚΩΝΑ,Λευκώνα,Λευκών,ο,ο,41.10029,23.49658,,True,1.0
1497,1121201040201,Καλά Δένδρα,1131,1131,1305,1356,1444,1444,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΛΕΥΚΩΝΑ,Καλών Δένδρων,Καλά Δένδρα,τα,τα,41.09941,23.42396,,False,0.0
1498,1121201040301,Κάτω Χριστός,386,384,394,405,452,470,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΛΕΥΚΩΝΑ,Χριστού,Κάτω Χριστός,ο,ο,41.12046,23.46153,,False,0.0
1499,1121201050101,Ορεινή,742,750,816,820,865,830,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΟΡΕΙΝΗΣ,Ορεινής,Ορεινή,η,η,41.19548,23.5923,,False,2.0
1500,1121201060101,Σκούταρι,2154,2144,2647,2614,2419,2386,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Σκουτάρεως,Σκούταρι,το,το,41.01871,23.51971,,True,0.0
1501,1121201060201,Αγία Ελένη,476,476,635,636,601,622,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Αγίας Ελένης,Αγία Ελένη,η,η,41.00141,23.55975,,False,0.0
1502,1121201060301,Αδελφικό,254,248,534,526,485,531,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Αδελφικού,Αδελφικόν,το,το,41.01443,23.45761,,False,0.0
1503,1121201060401,Βαμβακούσσα,243,241,350,368,408,409,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Βαμβακούσσης,Βαμβακούσσα,η,η,40.99525,23.48808,,False,0.0
1504,1121201060501,Κάτω Καμήλα,1127,1138,1406,1430,1466,1497,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Κάτω Καμήλας,Κάτω Καμήλα,η,η,41.02119,23.48336,,False,0.0
1505,1121201060601,Κουβούκλια,222,223,433,445,470,496,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Κουβουκλίων,Κουβούκλια,τα,τα,41.00595,23.47373,,False,0.0
1506,1121201060701,Κουμαριά,381,379,509,533,496,503,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Κουμαριάς,Κουμαριά,η,η,41.01591,23.43476,,False,0.0
1507,1121201060801,Κωνσταντινάτο,332,339,422,414,425,427,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Κωνσταντινάτου,Κωνσταντινάτον,το,το,41.01761,23.54163,,False,0.0
1508,1121201060901,Πεπονιά,432,430,556,551,577,602,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΕΩΣ,Πεπονιάς,Πεπονιά,η,η,40.98657,23.51521,,False,0.0
1509,1121202010101,Ροδολίβος,2072,2074,2477,2552,2847,2981,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΡΟΔΟΛΙΒΟΥΣ,Ροδολίβους,Ροδολίβος,το,το,,,,True,1.0
1510,1121202010201,Δόμιρος,154,155,166,182,175,200,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΡΟΔΟΛΙΒΟΥΣ,Δομίρου,Δόμιρος,ο,ο,40.94583,23.9227,,False,0.0
1511,1121202010301,Μικρό Σούλι,385,382,507,550,485,522,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΡΟΔΟΛΙΒΟΥΣ,Μικρού Σουλίου,Μικρόν Σούλιον,το,το,40.89052,23.94354,,False,1.0
1512,1121202020101,Παλαιοκώμη,1274,1293,1466,1723,1268,1380,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Παλαιοκώμης,Παλαιοκώμη,η,η,40.87068,23.90121,,False,0.0
1513,1121202020102,Νέα Φυλή,170,174,193,227,116,178,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Παλαιοκώμης,Νέα Φυλή,η,η,40.87036,23.92555,,False,0.0
1514,1121202020201,Αμφίπολιδα,147,148,193,213,172,170,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Αμφιπόλεως,Αμφίπολις,η,η,,,,False,0.0
1515,1121202020202,Νέα Αμφίπολιδα,38,39,85,94,55,60,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Αμφιπόλεως,Νέα Αμφίπολις,η,η,,,,False,0.0
1516,1121202020301,Μεσολακκιά,16,20,27,29,29,16,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Μεσολακκιάς,Μεσολακκιά,η,η,,,,False,1.0
1517,1121202020302,Νέα Μεσολακκιά,325,331,351,436,390,432,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Μεσολακκιάς,Νέα Μεσολακκιά,η,η,40.84711,23.85444,,False,1.0
1518,1121202020401,Νέα Κερδύλια,538,549,631,685,640,714,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Νέων Κερδυλίων,Νέα Κερδύλια,τα,τα,40.79443,23.84163,,False,1.0
1519,1121202020402,Ακτή Νέων Κερδυλίων,49,49,31,75,11,20,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Νέων Κερδυλίων,Ακτή Νέων Κερδυλίων,η,η,40.77478,23.79675,,False,1.0
1520,1121202020403,Λιμάνι,4,7,0,27,0,19,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Νέων Κερδυλίων,Λιμάνι,το,το,40.78075,23.86662,,False,1.0
1521,1121202020404,Λογκάρι,24,24,8,22,15,13,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Νέων Κερδυλίων,Λογκάρι,το,το,40.76374,23.77105,,False,1.0
1522,1121202020405,Συκιά,30,51,62,92,2,2,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΑΜΦΙΠΟΛΗΣ,Νέων Κερδυλίων,Συκιά,η,η,,,,False,1.0
1523,1121202030101,Νέα Μπάφρα,716,716,1011,1004,995,991,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Νέας Μπάφρας,Νέα Μπάφρα,η,η,40.98847,24.02036,,False,0.0
1524,1121202030201,Ηλιοκώμη,342,338,588,582,482,516,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Ηλιοκώμης,Ηλιοκώμη,η,η,40.97318,24.04049,,False,1.0
1525,1121202030301,Κορμίστα,555,563,954,941,762,771,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Κορμίστης,Κορμίστα,η,η,40.98013,24.05565,,False,1.0
1526,1121202030302,Μονή Εικοσιφοινίσσης,24,26,28,50,23,23,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Κορμίστης,Μονή Εικοσιφοινίσσης,η,η,,,,False,1.0
1527,1121202030401,Συμβολή,252,257,424,419,258,262,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Συμβολής,Συμβολή,η,η,,,,False,0.0
1528,1121202030402,Άνω Συμβολή,23,23,38,38,47,48,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΚΟΡΜΙΣΤΑΣ,Συμβολής,Άνω Συμβολή,η,η,41.03583,24.04077,,False,0.0
1529,1121202040101,Πρώτη,1176,1204,1556,1855,1517,2033,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΠΡΩΤΗΣ,Πρώτης,Πρώτη,η,η,40.94411,24.00118,,False,1.0
1530,1121202040201,Αγγίστα,295,293,331,341,425,451,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΠΡΩΤΗΣ,Αγγίστης,Αγγίστα,η,η,,,,False,0.0
1531,1121202040301,Κρηνίδα,573,598,733,803,770,834,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,ΠΡΩΤΗΣ,Κρηνίδος,Κρηνίς,η,η,40.99473,23.98408,,False,0.0
1532,1121203010101,Νιγρίτα,4947,4921,5561,5566,6076,6186,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΝΙΓΡΙΤΗΣ,Νιγρίτης,Νιγρίτα,η,η,,,,True,0.0
1533,1121203010201,Ανθή,584,596,631,625,602,609,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΝΙΓΡΙΤΗΣ,Ανθής,Ανθή,η,η,40.94403,23.5063,,False,0.0
1534,1121203010301,Θερμά,426,434,541,574,465,533,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΝΙΓΡΙΤΗΣ,Θερμών,Θερμά,τα,τα,40.89588,23.55656,,False,0.0
1535,1121203010401,Τερπνή,2169,2155,2129,2189,2274,2316,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΝΙΓΡΙΤΗΣ,Τερπνής,Τερπνή,η,η,40.91643,23.48137,,True,1.0
1536,1121203010501,Φλάμπουρο,837,837,847,829,867,1024,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΝΙΓΡΙΤΗΣ,Φλαμπούρου,Φλάμπουρον,το,το,40.93132,23.56667,,False,0.0
1537,1121203020101,Σιτοχώρι,531,533,623,663,740,846,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Σιτοχωρίου,Σιτοχώριον,το,το,40.88172,23.61858,,False,0.0
1538,1121203020201,Αχινός,507,526,709,731,819,803,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Αχινού,Αχινός,ο,ο,40.92054,23.6563,,False,0.0
1539,1121203020301,Δάφνη,340,366,372,386,449,473,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Δάφνης,Δάφνη,η,η,40.85627,23.65387,,False,1.0
1540,1121203020302,Ορέσκεια,57,62,74,80,42,48,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Δάφνης,Ορέσκεια,η,η,40.8556,23.64327,,False,1.0
1541,1121203020401,Ζερβοχώρι,87,88,122,117,142,167,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Ζερβοχωρίου,Ζερβοχώριον,το,το,40.8769,23.5933,,False,0.0
1542,1121203020501,Λευκότοπος,311,317,242,273,291,304,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Λευκοτόπου,Λευκότοπος,ο,ο,40.87722,23.63947,,False,0.0
1543,1121203020601,Πατρίκι,291,303,344,367,393,487,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Πατρικίου,Πατρίκιον,το,το,40.90105,23.61099,,False,0.0
1544,1121203020701,Χουμνικό,190,189,216,251,239,297,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Χουμνικού,Χουμνικόν,το,το,40.87953,23.58374,,False,1.0
1545,1121203020702,Λαγκάδι,113,113,134,140,131,131,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΑΧΙΝΟΥ,Χουμνικού,Λαγκάδιον,το,το,40.84912,23.55889,,False,1.0
1546,1121203030101,Δημητρίτσι,989,1006,1206,1461,1188,1275,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Δημητρητσίου,Δημητρίτσιον,το,το,40.98508,23.41347,,False,0.0
1547,1121203030201,Αγία Παρασκευή,557,552,637,986,855,994,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Αγίας Παρασκευής,Αγία Παρασκευή,η,η,40.94935,23.45706,,False,0.0
1548,1121203030301,Άμπελοι,458,460,763,945,492,594,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Αμπέλων,Άμπελοι,αι,οι,41.007,23.36925,,False,0.0
1549,1121203030401,Βέργη,699,697,967,1279,966,1025,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Βέργης,Βέργη,η,η,40.95396,23.39833,,False,0.0
1550,1121203030501,Λυγαριά,284,312,355,617,360,415,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Λυγαριάς,Λυγαριά,η,η,40.97897,23.43403,,False,0.0
1551,1121203030601,Νικόκλεια,737,766,816,1316,805,911,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Νικοκλείας,Νικόκλεια,η,η,40.93266,23.42773,,False,0.0
1552,1121203030701,Σησαμία,329,325,493,996,487,556,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Σησαμίας,Σησαμία,η,η,40.95705,23.42315,,False,0.0
1553,1121203030801,Τριανταφυλλιά,702,751,892,963,818,1002,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΒΙΣΑΛΤΙΑΣ,Τριανταφυλλιάς,Τριανταφυλλιά,η,η,40.98417,23.34785,,False,0.0
1554,1121203040101,Μαυροθάλασσα,1572,1601,1661,1703,1754,1767,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Μαυροθαλάσσης,Μαυροθάλασσα,η,η,40.89427,23.75048,,False,0.0
1555,1121203040201,Άγιος Δημήτριος,292,292,356,394,351,415,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Αγίου Δημητρίου,Άγιος Δημήτριος,ο,ο,40.88435,23.70557,,False,0.0
1556,1121203040301,Αηδοοχώρι,287,298,352,408,408,504,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Αηδονοχωρίου,Αηδονοχώριον,το,το,,,,False,1.0
1557,1121203040401,Ευκαρπία,520,548,646,727,788,825,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Ευκαρπίας,Ευκαρπία,η,η,40.86285,23.77186,,False,0.0
1558,1121203040501,Ίβηρα,615,623,782,813,797,891,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Ιβήρων,Ίβηρα,τα,τα,40.89537,23.69857,,False,0.0
1559,1121203040601,Καστανοχώρι,122,128,138,153,155,177,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Καστανοχωρίου,Καστανοχώριον,το,το,40.85361,23.67602,,False,1.0
1560,1121203040701,Τράγιλος,477,487,549,575,549,588,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΒΙΣΑΛΤΙΑΣ,ΤΡΑΓΙΛΟΥ,Τραγίλου,Τράγιλος,ο,ο,40.88465,23.76548,,False,0.0
1561,1121204010101,Χρυσό,1571,1568,1952,2010,1687,1809,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Χρυσού,Χρυσόν,το,το,,,,False,0.0
1562,1121204010201,Άγιο Πνεύμα,1353,1347,1818,1954,1458,1579,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Αγίου Πνεύματος,Άγιον Πνεύμα,το,το,41.10142,23.67992,,False,2.0
1563,1121204010301,Δαφνούδι,443,432,1060,1182,1099,1137,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Δαφνουδίου,Δαφνούδιον,το,το,41.06094,23.74634,,False,1.0
1564,1121204010401,Εμμανουήλ Παππάς,601,594,1063,1121,851,1085,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Εμμανουήλ Παππά,Εμμανουήλ Παππάς,ο,ο,41.08548,23.70981,,False,1.0
1565,1121204010501,Μέταλλα,130,126,233,275,100,182,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Μετάλλων,Μέταλλα,τα,τα,41.07897,23.74384,,False,1.0
1566,1121204010502,Συκέα,50,49,109,111,65,114,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Μετάλλων,Συκέα,η,η,,,,False,1.0
1567,1121204010601,Νέο Σούλι,2399,2387,2494,2539,2045,2070,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Νέου Σουλίου,Νέον Σούλιον,το,το,41.09397,23.64376,,True,0.0
1568,1121204010701,Πεντάπολιδα,995,1002,1500,1715,1485,2012,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Πενταπόλεως,Πεντάπολις,η,η,,,,False,0.0
1569,1121204010801,Τούμπα,576,626,839,882,694,718,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,Τούμπας,Τούμπα,η,η,41.02385,23.70619,,False,0.0
1570,1121204020101,Νέος Σκοπός,1934,1927,2538,2529,2368,2413,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΣΤΡΥΜΩΝΑ,Νέου Σκοπού,Νέος Σκοπός,ο,ο,41.0239,23.60927,,False,0.0
1571,1121204020201,Βαλτοτόπι,846,852,1147,1138,1202,1210,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΣΤΡΥΜΩΝΑ,Βαλτοτοπίου,Βαλτοτόπιον,το,το,40.99354,23.59613,,False,0.0
1572,1121204020301,Μεσοκώμη,108,102,166,167,185,185,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,ΣΤΡΥΜΩΝΑ,Μεσοκώμης,Μεσοκώμη,η,η,41.01093,23.65134,,False,0.0
